CO_CID,NO_CID,TP_AGRAVO,TP_SEXO,TP_ESTADIO,VL_CAMPOS_IRRADIADOS
X483,Envenenamento acidental por e exposição a pesticidas - área p/prát. esportes e atletismo,0,I,N,0000
X484,Envenenamento acidental por e exposição a pesticidas - rua e estrada,0,I,N,0000
X485,Envenenamento acidental por e exposição a pesticidas - áreas de comércio e de serviços,0,I,N,0000
X486,Envenenamento acidental por e exposição a pesticidas - áreas industriais e em construção,0,I,N,0000
X487,Envenenamento acidental por e exposição a pesticidas - fazenda,0,I,N,0000
X488,Envenenamento acidental por e exposição a pesticidas - outros locais especificados,0,I,N,0000
X489,Envenenamento acidental por e exposição a pesticidas - local não especificado,0,I,N,0000
X49,Envenenamento acidental p/ exposição a outras substâncias quimicas nocivas e às não especificadas,0,I,N,0000
X490,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - residência,0,I,N,0000
X491,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - habitação coletiva,0,I,N,0000
X492,"Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - escolas, out inst e áreas adm púb",0,I,N,0000
X493,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - área p/prát. esportes e atletismo,0,I,N,0000
X494,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - rua e estrada,0,I,N,0000
X495,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - áreas de comércio e de serviços,0,I,N,0000
X496,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - áreas industriais e em construção,0,I,N,0000
X497,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - fazenda,0,I,N,0000
X498,Envenen. acid. por expos. out. subst. quím. nocivas e ñ espec. - outros locais especificados,0,I,N,0000
X499,Envenen. acid. por expos. out. subst. quím. nocivas e não especificadas - local não especificado,0,I,N,0000
X50,Excesso de exercicios e movimentos vigorosos ou repetitivos,0,I,N,0000
X500,Excesso de exercícios e movimentos vigorosos ou repetitivos - residência,0,I,N,0000
X501,Excesso de exercícios e movimentos vigorosos ou repetitivos - habitação coletiva,0,I,N,0000
X502,"Excesso de exercícios e movimentos vigorosos ou repetitivos - escolas, out inst e áreas adm púb",0,I,N,0000
X503,Excesso de exercícios e movimentos vigorosos ou repetitivos - área p/prát. esportes e atletismo,0,I,N,0000
X504,Excesso de exercícios e movimentos vigorosos ou repetitivos - rua e estrada,0,I,N,0000
X505,Excesso de exercícios e movimentos vigorosos ou repetitivos - áreas de comércio e de serviços,0,I,N,0000
X506,Excesso de exercícios e movimentos vigorosos ou repetitivos - áreas industriais e em construção,0,I,N,0000
X507,Excesso de exercícios e movimentos vigorosos ou repetitivos - fazenda,0,I,N,0000
X508,Excesso de exercícios e movimentos vigorosos ou repetitivos - outros locais especificados,0,I,N,0000
X509,Excesso de exercícios e movimentos vigorosos ou repetitivos - local não especificado,0,I,N,0000
X51,Excesso de viagem e movimento,0,I,N,0000
X510,Viagem e movimento - residência,0,I,N,0000
X511,Viagem e movimento - habitação coletiva,0,I,N,0000
X512,"Viagem e movimento - escolas, outras instituições e áreas de administração pública",0,I,N,0000
X513,Viagem e movimento - área para a prática de esportes e atletismo,0,I,N,0000
X514,Viagem e movimento - rua e estrada,0,I,N,0000
X515,Viagem e movimento - áreas de comércio e de serviços,0,I,N,0000
X516,Viagem e movimento - áreas industriais e em construção,0,I,N,0000
X517,Viagem e movimento - fazenda,0,I,N,0000
X518,Viagem e movimento - outros locais especificados,0,I,N,0000
X519,Viagem e movimento - local não especificado,0,I,N,0000
X52,Estada prolongada em ambiente agravitacional,0,I,N,0000
X520,Estadia prolongada em ambiente agravitacional - residência,0,I,N,0000
X521,Estadia prolongada em ambiente agravitacional - habitação coletiva,0,I,N,0000
X522,"Estadia prolongada em ambiente agravitacional - escolas, outras instit. e áreas de admin. pública",0,I,N,0000
X523,Estadia prolongada em ambiente agravitacional - área para a prática de esportes e atletismo,0,I,N,0000
X524,Estadia prolongada em ambiente agravitacional - rua e estrada,0,I,N,0000
X525,Estadia prolongada em ambiente agravitacional - áreas de comércio e de serviços,0,I,N,0000
X526,Estadia prolongada em ambiente agravitacional - áreas industriais e em construção,0,I,N,0000
X527,Estadia prolongada em ambiente agravitacional - fazenda,0,I,N,0000
X528,Estadia prolongada em ambiente agravitacional - outros locais especificados,0,I,N,0000
X529,Estadia prolongada em ambiente agravitacional - local não especificado,0,I,N,0000
X53,Falta de alimento,0,I,N,0000
X530,Falta de alimento - residência,0,I,N,0000
X531,Falta de alimento - habitação coletiva,0,I,N,0000
X532,"Falta de alimento - escolas, outras instituições e áreas de administração pública",0,I,N,0000
X533,Falta de alimento - área para a prática de esportes e atletismo,0,I,N,0000
X534,Falta de alimento - rua e estrada,0,I,N,0000
X535,Falta de alimento - áreas de comércio e de serviços,0,I,N,0000
X536,Falta de alimento - áreas industriais e em construção,0,I,N,0000
X537,Falta de alimento - fazenda,0,I,N,0000
X538,Falta de alimento - outros locais especificados,0,I,N,0000
X539,Falta de alimento - local não especificado,0,I,N,0000
X54,Falta de água,0,I,N,0000
X540,Falta de água - residência,0,I,N,0000
X541,Falta de água - habitação coletiva,0,I,N,0000
X542,"Falta de água - escolas, outras instituições e áreas de administração pública",0,I,N,0000
X543,Falta de água - área para a prática de esportes e atletismo,0,I,N,0000
X544,Falta de água - rua e estrada,0,I,N,0000
X545,Falta de água - áreas de comércio e de serviços,0,I,N,0000
X546,Falta de água - áreas industriais e em construção,0,I,N,0000
X547,Falta de água - fazenda,0,I,N,0000
X548,Falta de água - outros locais especificados,0,I,N,0000
X549,Falta de água - local não especificado,0,I,N,0000
X57,Privação não especificada,0,I,N,0000
X570,Privação não especificada - residência,0,I,N,0000
X571,Privação não especificada - habitação coletiva,0,I,N,0000
X572,"Privação não especificada - escolas, outras instituições e áreas de administração pública",0,I,N,0000
X573,Privação não especificada - área para a prática de esportes e atletismo,0,I,N,0000
X574,Privação não especificada - rua e estrada,0,I,N,0000
X575,Privação não especificada - áreas de comércio e de serviços,0,I,N,0000
X576,Privação não especificada - áreas industriais e em construção,0,I,N,0000
X577,Privação não especificada - fazenda,0,I,N,0000
X578,Privação não especificada - outros locais especificados,0,I,N,0000
X579,Privação não especificada - local não especificado,0,I,N,0000
X58,Exposição a outros fatores especificados,0,I,N,0000
X580,Exposição a outros fatores especificados - residência,0,I,N,0000
X581,Exposição a outros fatores especificados - habitação coletiva,0,I,N,0000
X582,"Exposição a outros fatores especificados - escolas, outras instituições e áreas de admin. pública",0,I,N,0000
X583,Exposição a outros fatores especificados - área para a prática de esportes e atletismo,0,I,N,0000
X584,Exposição a outros fatores especificados - rua e estrada,0,I,N,0000
X585,Exposição a outros fatores especificados - áreas de comércio e de serviços,0,I,N,0000
X586,Exposição a outros fatores especificados - áreas industriais e em construção,0,I,N,0000
X587,Exposição a outros fatores especificados - fazenda,0,I,N,0000
X588,Exposição a outros fatores especificados - outros locais especificados,0,I,N,0000
X589,Exposição a outros fatores especificados - local não especificado,0,I,N,0000
X59,Exposição a fatores não especificados,0,I,N,0000
X590,Exposição a fator não especificado causando fratura,0,I,N,0000
X599,Exposição a fator não especificado causando outro traumatismo e traumatismo não especificado,0,I,N,0000
X60,Auto-intoxicação p/exposição intencional a analgesicos antipiréticosanti-reumáticos não-opiáceos,0,I,N,0000
X600,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - residência",0,I,N,0000
X601,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - habitação coletiva",0,I,N,0000
X602,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - esc, out inst e áreas adm púb",0,I,N,0000
X603,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - área p/prát esporte/atletismo",0,I,N,0000
X604,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - rua e estrada",0,I,N,0000
X605,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - áreas de comércio e serviços",0,I,N,0000
X606,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - áreas industriais/construção",0,I,N,0000
X607,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - fazenda",0,I,N,0000
X608,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - outros locais especificados",0,I,N,0000
X609,"Auto-intox. intenc., a analg., antipirét. e anti-reumát., ñ-opiáceos - local não especificado",0,I,N,0000
X61,Auto-intox p/ exp intenc droga anticonvulsivante sedat hipnótico antiparkinsoniano psicotropico ncop,0,I,N,0000
X610,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - residência",0,I,N,0000
X611,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - habitação coletiva",0,I,N,0000
X612,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - esc, out inst e áreas adm púb",0,I,N,0000
X613,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - área p/prát esporte/atletismo",0,I,N,0000
X614,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - rua e estrada",0,I,N,0000
X615,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - áreas de comércio e serviços",0,I,N,0000
X616,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - áreas industriais/construção",0,I,N,0000
X617,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - fazenda",0,I,N,0000
X618,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - outros locais especificados",0,I,N,0000
X619,"Auto-intox. intenc., a antiepil, sedat, hipnót, antipark e psicot - local não especificado",0,I,N,0000
X62,Auto-intoxicação p/ exposição intencional narcótico psicodisleptico (alucinógenos) ncop,0,I,N,0000
X620,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - residência",0,I,N,0000
X621,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - habitação coletiva",0,I,N,0000
X622,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - escolas, out. inst. e áreas adm. púb.",0,I,N,0000
X623,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - área p/prática de esportes e atletismo",0,I,N,0000
X624,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - rua e estrada",0,I,N,0000
X625,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - áreas de comércio e de serviços",0,I,N,0000
X626,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - áreas industriais e em construção",0,I,N,0000
X627,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - fazenda",0,I,N,0000
X628,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - outros locais especificados",0,I,N,0000
X629,"Auto-intox. intenc., a narc. e alucin. ñ class. out. parte - local não especificado",0,I,N,0000
X63,Auto-intoxicação p/ exposição intencional outras subst farmacológicas de ação sobre o sna,0,I,N,0000
X630,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - residência",0,I,N,0000
X631,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - habitação coletiva",0,I,N,0000
X632,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - esc, out. inst. e áreas adm. púb",0,I,N,0000
X633,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - área p/prática esporte/atletismo",0,I,N,0000
X634,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - rua e estrada",0,I,N,0000
X635,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - áreas de comércio e serviços",0,I,N,0000
X636,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - áreas industriais e construção",0,I,N,0000
X637,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - fazenda",0,I,N,0000
X638,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - outros locais especificados",0,I,N,0000
X639,"Auto-intox. intenc., out. subst. farm. de ação s/sist. nerv. aut. - local não especificado",0,I,N,0000
X64,Auto-intoxicação p/exposição intencional outras drogas medicamentos e subst biológicas e as ne,0,I,N,0000
X640,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - residência",0,I,N,0000
X641,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - habitação coletiva",0,I,N,0000
X642,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - esc, out. inst. e áreas adm púb",0,I,N,0000
X643,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - área p/prát. esporte/atletismo",0,I,N,0000
X644,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - rua e estrada",0,I,N,0000
X645,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - áreas de comércio e serviços",0,I,N,0000
X646,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - áreas industriais e construção",0,I,N,0000
X647,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - fazenda",0,I,N,0000
X648,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - outros locais especificados",0,I,N,0000
X649,"Auto-intox. intenc., out. drogas, medic. e subst. biol. e ñ espec. - local não especificado",0,I,N,0000
X65,Auto-intoxicação voluntária por álcool,0,I,N,0000
X650,Auto-intoxicação voluntária por álcool - residência,0,I,N,0000
X651,Auto-intoxicação voluntária por álcool - habitação coletiva,0,I,N,0000
X652,"Auto-intoxicação voluntária por álcool - escolas, out. instituições e áreas de administração pública",0,I,N,0000
X653,Auto-intoxicação voluntária por álcool - área para a prática de esportes e atletismo,0,I,N,0000
